run_id,run_name,class1,class2,class3,artifact_name,artifact_epoch,val_loss,val_accuracy,calculated_mean,calculated_std
fmirman5,creepy-magic-1297,airedale,barometer,dock,PK5kbkP6VPTSWXzA9RA8NU_76.pth,76,0.4549805521965027,0.8752025961875916,"[0.50098717212677, 0.48656484484672546, 0.4512964189052582]","[0.2719019651412964, 0.27196377515792847, 0.29042544960975647]"
uzbvnkm0,magical-mirage-1296,airedale,tow_truck,indigo_bunting,nCJjUTpqUe6C2XzjnRXaVs_9.pth,9,0.47959432005882263,0.8548812866210938,"[0.46993929147720337, 0.47712278366088867, 0.40503448247909546]","[0.256898432970047, 0.24980489909648895, 0.26776430010795593]"
uzbvnkm0,magical-mirage-1296,airedale,tow_truck,indigo_bunting,nCJjUTpqUe6C2XzjnRXaVs_49.pth,49,0.4687934517860412,0.9102902412414552,"[0.46993929147720337, 0.47712278366088867, 0.40503448247909546]","[0.256898432970047, 0.24980489909648895, 0.26776430010795593]"
pg8hkp3m,tenebrous-incantation-1295,cellular_telephone,pick,canoe,nZB9W3KH8JcDARcMUbVgbu_14.pth,14,0.898078978061676,0.7041499614715576,"[0.5041123628616333, 0.4780083894729614, 0.4514082074165344]","[0.3099944293498993, 0.3055369555950165, 0.3194628357887268]"
pg8hkp3m,tenebrous-incantation-1295,cellular_telephone,pick,canoe,nZB9W3KH8JcDARcMUbVgbu_39.pth,39,1.2074934244155884,0.7603748440742493,"[0.5041123628616333, 0.4780083894729614, 0.4514082074165344]","[0.3099944293498993, 0.3055369555950165, 0.3194628357887268]"
wziewdmr,abominable-pitchfork-1294,vizsla,appenzeller,trombone,aeFCERcESoGbB7F9U6iREq_17.pth,17,0.33359187841415405,0.8990384340286255,"[0.4948645830154419, 0.45692384243011475, 0.3920765221118927]","[0.2875118851661682, 0.28314220905303955, 0.29099130630493164]"
wziewdmr,abominable-pitchfork-1294,vizsla,appenzeller,trombone,aeFCERcESoGbB7F9U6iREq_67.pth,67,0.5956371426582336,0.8894230723381042,"[0.4948645830154419, 0.45692384243011475, 0.3920765221118927]","[0.2875118851661682, 0.28314220905303955, 0.29099130630493164]"
ktlkupgy,arcane-labyrinth-1293,barometer,chimpanzee,vizsla,mwRZKig8QpGnHuuxUGuGmj_18.pth,18,0.547073483467102,0.8486096858978271,"[0.4864695370197296, 0.4580273926258087, 0.39156001806259155]","[0.2634921669960022, 0.26032862067222595, 0.2674137353897095]"
ktlkupgy,arcane-labyrinth-1293,barometer,chimpanzee,vizsla,mwRZKig8QpGnHuuxUGuGmj_48.pth,48,0.5634483098983765,0.8578784465789795,"[0.4864695370197296, 0.4580273926258087, 0.39156001806259155]","[0.2634921669960022, 0.26032862067222595, 0.2674137353897095]"
il01fybs,restless-seance-1292,vizsla,cellular_telephone,breakwater,ekDCZxna9Z5sVEHYpqiCeh_13.pth,13,0.44842150807380676,0.8693069219589233,"[0.4929819107055664, 0.4720853269100189, 0.43102121353149414]","[0.268356591463089, 0.2654234766960144, 0.2880175709724426]"
il01fybs,restless-seance-1292,vizsla,cellular_telephone,breakwater,ekDCZxna9Z5sVEHYpqiCeh_80.pth,80,0.5044267773628235,0.8673267364501953,"[0.4929819107055664, 0.4720853269100189, 0.43102121353149414]","[0.268356591463089, 0.2654234766960144, 0.2880175709724426]"
22btl51b,abominable-ripple-1290,red_wolf,soft-coated_wheaten_terrier,limpkin,UsJ6WfXdevDyfrg2NawvM2_9.pth,9,0.645788848400116,0.8022959232330322,"[0.46746960282325745, 0.4567570090293884, 0.3708381950855255]","[0.23938018083572388, 0.2313908487558365, 0.24056662619113922]"
22btl51b,abominable-ripple-1290,red_wolf,soft-coated_wheaten_terrier,limpkin,UsJ6WfXdevDyfrg2NawvM2_51.pth,51,10.153937339782717,0.5892857313156128,"[0.46746960282325745, 0.4567570090293884, 0.3708381950855255]","[0.23938018083572388, 0.2313908487558365, 0.24056662619113922]"
z5ddoihx,possessed-relic-1289,planetarium,schooner,strawberry,FnJXHuEeWoYneZbBwBPq3Q_10.pth,10,1.6534396409988403,0.5813630223274231,"[0.5412914156913757, 0.47359833121299744, 0.4647381603717804]","[0.27795857191085815, 0.2889379560947418, 0.31353873014450073]"
z5ddoihx,possessed-relic-1289,planetarium,schooner,strawberry,FnJXHuEeWoYneZbBwBPq3Q_41.pth,41,0.1770974248647689,0.9554937481880188,"[0.5412914156913757, 0.47359833121299744, 0.4647381603717804]","[0.27795857191085815, 0.2889379560947418, 0.31353873014450073]"
zyqhpue8,murky-magic-1288,acoustic_guitar,barn_spider,airedale,BhTRi5xgHVmSBJabbTXnku_9.pth,9,1.1166311502456665,0.6826196312904358,"[0.5089156031608582, 0.46251916885375977, 0.3989523947238922]","[0.31217697262763977, 0.3055828809738159, 0.31510454416275024]"
zyqhpue8,murky-magic-1288,acoustic_guitar,barn_spider,airedale,BhTRi5xgHVmSBJabbTXnku_60.pth,60,0.7846201062202454,0.8073047995567322,"[0.5089156031608582, 0.46251916885375977, 0.3989523947238922]","[0.31217697262763977, 0.3055828809738159, 0.31510454416275024]"
qxzy4uu2,ethereal-shadow-1287,canoe,ibizan_hound,trombone,Gip6BbDvq5ugrDz4pwKYQ8_14.pth,14,0.6833098530769348,0.8002528548240662,"[0.4888104498386383, 0.4646657109260559, 0.4220942258834839]","[0.2981463372707367, 0.2934456169605255, 0.3078646957874298]"
qxzy4uu2,ethereal-shadow-1287,canoe,ibizan_hound,trombone,Gip6BbDvq5ugrDz4pwKYQ8_37.pth,37,0.6282482743263245,0.8268015384674072,"[0.4888104498386383, 0.4646657109260559, 0.4220942258834839]","[0.2981463372707367, 0.2934456169605255, 0.3078646957874298]"
s8cbzvq6,moonlit-scythe-1286,appenzeller,pajama,acoustic_guitar,JAnp6hD8jaRsRriQC95otX_9.pth,9,0.5468783378601074,0.8380520939826965,"[0.5237634778022766, 0.4696281850337982, 0.4177440106868744]","[0.31386226415634155, 0.3102578818798065, 0.31780245900154114]"
s8cbzvq6,moonlit-scythe-1286,appenzeller,pajama,acoustic_guitar,JAnp6hD8jaRsRriQC95otX_52.pth,52,0.6042304635047913,0.855039656162262,"[0.5237634778022766, 0.4696281850337982, 0.4177440106868744]","[0.31386226415634155, 0.3102578818798065, 0.31780245900154114]"
q9wnrw9z,phantasmal-wraith-1285,planetarium,pajama,ibizan_hound,RsxfzMhbW8r9i2apBnnrDN_16.pth,16,0.5111693143844604,0.8637771010398865,"[0.4881827235221863, 0.4585472047328949, 0.4308537542819977]","[0.27237772941589355, 0.2654491662979126, 0.28583213686943054]"
q9wnrw9z,phantasmal-wraith-1285,planetarium,pajama,ibizan_hound,RsxfzMhbW8r9i2apBnnrDN_57.pth,57,0.4815945327281952,0.9195046424865724,"[0.4881827235221863, 0.4585472047328949, 0.4308537542819977]","[0.27237772941589355, 0.2654491662979126, 0.28583213686943054]"
91e1plw4,hollow-orb-1284,acoustic_guitar,borzoi,barn_spider,PrDMkYUmBANmYhCwEyrmzV_15.pth,15,0.9090268015861511,0.7777777910232544,"[0.5055992007255554, 0.46221810579299927, 0.4050113260746002]","[0.31564587354660034, 0.3083254098892212, 0.3191172182559967]"
91e1plw4,hollow-orb-1284,acoustic_guitar,borzoi,barn_spider,PrDMkYUmBANmYhCwEyrmzV_80.pth,80,0.5783815979957581,0.9018087983131408,"[0.5055992007255554, 0.46221810579299927, 0.4050113260746002]","[0.31564587354660034, 0.3083254098892212, 0.3191172182559967]"
zh4ryihl,twisted-dance-1283,mixing_bowl,ibizan_hound,paddle,KprUqkPc2HiRLrYaLDWBPF_13.pth,13,0.7373742461204529,0.7758151888847351,"[0.5069813132286072, 0.4837239384651184, 0.4385220408439636]","[0.27624043822288513, 0.27092909812927246, 0.29029855132102966]"
zh4ryihl,twisted-dance-1283,mixing_bowl,ibizan_hound,paddle,KprUqkPc2HiRLrYaLDWBPF_35.pth,35,0.7152589559555054,0.7975543737411499,"[0.5069813132286072, 0.4837239384651184, 0.4385220408439636]","[0.27624043822288513, 0.27092909812927246, 0.29029855132102966]"
no0jlifm,devilish-moon-1282,strawberry,barometer,indigo_bunting,m5mGBAaNnuHcjCJXt2LDT7_10.pth,10,0.1540302038192749,0.9446640610694885,"[0.5421374440193176, 0.4682319760322571, 0.391012579202652]","[0.2768665552139282, 0.28559860587120056, 0.29958611726760864]"
no0jlifm,devilish-moon-1282,strawberry,barometer,indigo_bunting,m5mGBAaNnuHcjCJXt2LDT7_65.pth,65,0.0925653800368309,0.9815546870231628,"[0.5421374440193176, 0.4682319760322571, 0.391012579202652]","[0.2768665552139282, 0.28559860587120056, 0.29958611726760864]"
no520v8o,cryptic-dance-1281,wire-haired_fox_terrier,barn_spider,trombone,FJ4PcqHxFFyKdbAVHhAv4G_16.pth,16,0.7576988339424133,0.8037225008010864,"[0.4936818778514862, 0.46232330799102783, 0.4209290146827698]","[0.317125141620636, 0.3125646710395813, 0.32042548060417175]"
no520v8o,cryptic-dance-1281,wire-haired_fox_terrier,barn_spider,trombone,FJ4PcqHxFFyKdbAVHhAv4G_35.pth,35,0.8548387885093689,0.8104906678199768,"[0.4936818778514862, 0.46232330799102783, 0.4209290146827698]","[0.317125141620636, 0.3125646710395813, 0.32042548060417175]"
4y8pou9w,devilish-thorn-1280,soft-coated_wheaten_terrier,barometer,sewing_machine,7yFkU7JnBhZ3qBYRs5MVp7_18.pth,18,0.4568779468536377,0.8643162250518799,"[0.5239832401275635, 0.4904076159000397, 0.44794535636901855]","[0.2849041521549225, 0.2867344319820404, 0.2983458936214447]"
4y8pou9w,devilish-thorn-1280,soft-coated_wheaten_terrier,barometer,sewing_machine,7yFkU7JnBhZ3qBYRs5MVp7_29.pth,29,1.1580241918563845,0.7371794581413269,"[0.5239832401275635, 0.4904076159000397, 0.44794535636901855]","[0.2849041521549225, 0.2867344319820404, 0.2983458936214447]"
26ywqmzr,ghastly-cat-1279,soft-coated_wheaten_terrier,chimpanzee,american_lobster,m89fA5c3wmJibqDTjSz26E_10.pth,10,5.293156147003174,0.4684898853302002,"[0.4824770987033844, 0.4395408630371094, 0.3857608735561371]","[0.2698958218097687, 0.2616010010242462, 0.26163652539253235]"
26ywqmzr,ghastly-cat-1279,soft-coated_wheaten_terrier,chimpanzee,american_lobster,m89fA5c3wmJibqDTjSz26E_36.pth,36,1.6569252014160156,0.731272280216217,"[0.4824770987033844, 0.4395408630371094, 0.3857608735561371]","[0.2698958218097687, 0.2616010010242462, 0.26163652539253235]"
3mfb0ag2,howling-nightmare-1278,borzoi,mashed_potato,necklace,bDvfb7YjFuoHoJD7xWJpgB_17.pth,17,0.36729294061660767,0.9052774310112,"[0.5454729795455933, 0.5005345344543457, 0.43712136149406433]","[0.2743082344532013, 0.2739689350128174, 0.28838014602661133]"
3mfb0ag2,howling-nightmare-1278,borzoi,mashed_potato,necklace,bDvfb7YjFuoHoJD7xWJpgB_28.pth,28,0.4976896941661834,0.9079837799072266,"[0.5454729795455933, 0.5005345344543457, 0.43712136149406433]","[0.2743082344532013, 0.2739689350128174, 0.28838014602661133]"
hqrfhavo,eerie-rift-1277,american_lobster,lesser_panda,mixing_bowl,7ZGNXdvyr6UTLsuQKwBpHA_13.pth,13,0.46874192357063293,0.8452237248420715,"[0.5008769631385803, 0.4427247643470764, 0.37995946407318115]","[0.2790212631225586, 0.2747386395931244, 0.28296592831611633]"
hqrfhavo,eerie-rift-1277,american_lobster,lesser_panda,mixing_bowl,7ZGNXdvyr6UTLsuQKwBpHA_40.pth,40,0.6726559400558472,0.8802902102470398,"[0.5008769631385803, 0.4427247643470764, 0.37995946407318115]","[0.2790212631225586, 0.2747386395931244, 0.28296592831611633]"
8976knpy,sleepless-bat-1276,borzoi,police_van,soft-coated_wheaten_terrier,geZRzw4Z7ASSk5vuceko3o_11.pth,11,1.2938331365585327,0.6838046312332153,"[0.46279919147491455, 0.4510633945465088, 0.4101267158985138]","[0.2607601583003998, 0.25310808420181274, 0.26143690943717957]"
8976knpy,sleepless-bat-1276,borzoi,police_van,soft-coated_wheaten_terrier,geZRzw4Z7ASSk5vuceko3o_38.pth,38,0.7766575217247009,0.7892031073570251,"[0.46279919147491455, 0.4510633945465088, 0.4101267158985138]","[0.2607601583003998, 0.25310808420181274, 0.26143690943717957]"
ubfvb3kw,lurking-labyrinth-1275,pug,tow_truck,schooner,jqte5WSnBTVBnJCA6q6MXZ_10.pth,10,0.8060778975486755,0.8029100298881531,"[0.49763360619544983, 0.4985358417034149, 0.4899771809577942]","[0.2731049358844757, 0.2700059711933136, 0.28727564215660095]"
ubfvb3kw,lurking-labyrinth-1275,pug,tow_truck,schooner,jqte5WSnBTVBnJCA6q6MXZ_52.pth,52,0.515501856803894,0.8835979104042053,"[0.49763360619544983, 0.4985358417034149, 0.4899771809577942]","[0.2731049358844757, 0.2700059711933136, 0.28727564215660095]"
187oyjl1,obscure-scarecrow-1274,mashed_potato,mixing_bowl,sea_slug,2ntnJt77KxYPQaFzkW4Aiv_14.pth,14,0.8586953282356262,0.7751045823097229,"[0.4957882761955261, 0.43865612149238586, 0.35987213253974915]","[0.283499151468277, 0.27474698424339294, 0.27850615978240967]"
187oyjl1,obscure-scarecrow-1274,mashed_potato,mixing_bowl,sea_slug,2ntnJt77KxYPQaFzkW4Aiv_39.pth,39,0.5644110441207886,0.823221743106842,"[0.4957882761955261, 0.43865612149238586, 0.35987213253974915]","[0.283499151468277, 0.27474698424339294, 0.27850615978240967]"
fqldl6wb,grim-gargoyle-1273,vacuum,mixing_bowl,bolete,F2WkFsEZ6GoPiLDQazAuq9_11.pth,11,0.5350313782691956,0.8188889026641846,"[0.536206066608429, 0.5023831129074097, 0.4455779790878296]","[0.3032281994819641, 0.3044588267803192, 0.3229270279407501]"
fqldl6wb,grim-gargoyle-1273,vacuum,mixing_bowl,bolete,F2WkFsEZ6GoPiLDQazAuq9_57.pth,57,0.9751185178756714,0.8366666436195374,"[0.536206066608429, 0.5023831129074097, 0.4455779790878296]","[0.3032281994819641, 0.3044588267803192, 0.3229270279407501]"
m8bicriv,strange-cobweb-1272,ruddy_turnstone,planetarium,acoustic_guitar,DprYVqsWJNKfyWfYpsrtrA_12.pth,12,0.4319809675216675,0.8882282972335815,"[0.518663227558136, 0.48799559473991394, 0.4551685154438019]","[0.29827478528022766, 0.29473239183425903, 0.3132477402687073]"
m8bicriv,strange-cobweb-1272,ruddy_turnstone,planetarium,acoustic_guitar,DprYVqsWJNKfyWfYpsrtrA_50.pth,50,0.3560077548027038,0.8965517282485962,"[0.518663227558136, 0.48799559473991394, 0.4551685154438019]","[0.29827478528022766, 0.29473239183425903, 0.3132477402687073]"
vh5ebril,somber-ripple-1271,indigo_bunting,necklace,angora,EvCbFJxDr4gRJ6dGyvo2f8_13.pth,13,0.39770299196243286,0.8970588445663452,"[0.5102173089981079, 0.5058319568634033, 0.44124317169189453]","[0.2684430181980133, 0.25945377349853516, 0.2798044681549072]"
vh5ebril,somber-ripple-1271,indigo_bunting,necklace,angora,EvCbFJxDr4gRJ6dGyvo2f8_40.pth,40,0.3072890043258667,0.9385026693344116,"[0.5102173089981079, 0.5058319568634033, 0.44124317169189453]","[0.2684430181980133, 0.25945377349853516, 0.2798044681549072]"
a2ub7lld,restless-fantasy-1270,soft-coated_wheaten_terrier,sea_slug,canoe,BDhYq7f7QvTUKobxKv4F6F_9.pth,9,0.7241643667221069,0.7991886138916016,"[0.4543282389640808, 0.42470282316207886, 0.3649420738220215]","[0.26598310470581055, 0.2534986138343811, 0.2608304023742676]"
a2ub7lld,restless-fantasy-1270,soft-coated_wheaten_terrier,sea_slug,canoe,BDhYq7f7QvTUKobxKv4F6F_30.pth,30,0.5308930277824402,0.8519269824028015,"[0.4543282389640808, 0.42470282316207886, 0.3649420738220215]","[0.26598310470581055, 0.2534986138343811, 0.2608304023742676]"
ie1paiz5,moonlit-horseman-1269,angora,mashed_potato,airedale,BeVvrFQ6z6vvqVejSuoxQB_17.pth,17,0.696258008480072,0.7963483333587646,"[0.5057355761528015, 0.4595087170600891, 0.3842584490776062]","[0.2634180784225464, 0.2578602731227875, 0.26476848125457764]"
ie1paiz5,moonlit-horseman-1269,angora,mashed_potato,airedale,BeVvrFQ6z6vvqVejSuoxQB_22.pth,22,0.7338250875473022,0.8033707737922668,"[0.5057355761528015, 0.4595087170600891, 0.3842584490776062]","[0.2634180784225464, 0.2578602731227875, 0.26476848125457764]"
nsdm2oe5,vacant-dance-1268,ruddy_turnstone,running_shoe,missile,gUsU8vbRCMqUWuxu4oiaFM_9.pth,9,1.026366949081421,0.7668711543083191,"[0.5067015886306763, 0.5012255907058716, 0.4870236814022064]","[0.26753953099250793, 0.2643149197101593, 0.28235867619514465]"
nsdm2oe5,vacant-dance-1268,ruddy_turnstone,running_shoe,missile,gUsU8vbRCMqUWuxu4oiaFM_65.pth,65,0.7961511611938477,0.8723926544189453,"[0.5067015886306763, 0.5012255907058716, 0.4870236814022064]","[0.26753953099250793, 0.2643149197101593, 0.28235867619514465]"
b9z6vb6v,twisted-phantom-1267,ruddy_turnstone,mud_turtle,chambered_nautilus,dDyv43SjZ8d4WEoMTKiekr_14.pth,14,0.6228887438774109,0.8301886916160583,"[0.4658115804195404, 0.44794589281082153, 0.40634259581565857]","[0.262943834066391, 0.2533027231693268, 0.2609342932701111]"
b9z6vb6v,twisted-phantom-1267,ruddy_turnstone,mud_turtle,chambered_nautilus,dDyv43SjZ8d4WEoMTKiekr_74.pth,74,0.628203809261322,0.849056601524353,"[0.4658115804195404, 0.44794589281082153, 0.40634259581565857]","[0.262943834066391, 0.2533027231693268, 0.2609342932701111]"
imo8xu6k,eerie-trouble-1266,sewing_machine,wire-haired_fox_terrier,angora,9zaeZoPRRjHVbNFH9ALEKz_12.pth,12,0.6118631958961487,0.8427419066429138,"[0.5119686126708984, 0.4807182550430298, 0.44441238045692444]","[0.2871641218662262, 0.288149356842041, 0.29949110746383667]"
imo8xu6k,eerie-trouble-1266,sewing_machine,wire-haired_fox_terrier,angora,9zaeZoPRRjHVbNFH9ALEKz_64.pth,64,5.848538875579834,0.6075268983840942,"[0.5119686126708984, 0.4807182550430298, 0.44441238045692444]","[0.2871641218662262, 0.288149356842041, 0.29949110746383667]"
jbns7bze,crawly-sorcery-1265,sewing_machine,bolete,canoe,GBRmdXBShSPigPkfXcr3Zo_17.pth,17,0.5353057384490967,0.8610526323318481,"[0.47999346256256104, 0.4532245099544525, 0.3969411551952362]","[0.2806564271450043, 0.2760438323020935, 0.29096728563308716]"
jbns7bze,crawly-sorcery-1265,sewing_machine,bolete,canoe,GBRmdXBShSPigPkfXcr3Zo_53.pth,53,0.5433101654052734,0.8768420815467834,"[0.47999346256256104, 0.4532245099544525, 0.3969411551952362]","[0.2806564271450043, 0.2760438323020935, 0.29096728563308716]"
it96g0jb,mystical-scream-1264,airedale,otterhound,crash_helmet,37dvuCcmHQZFq5X5E4LVbq_13.pth,13,0.8699880242347717,0.7820069193840027,"[0.497039258480072, 0.47125619649887085, 0.4188598394393921]","[0.29084113240242004, 0.28342172503471375, 0.2908269166946411]"
it96g0jb,mystical-scream-1264,airedale,otterhound,crash_helmet,37dvuCcmHQZFq5X5E4LVbq_57.pth,57,1.4605858325958252,0.7560553550720215,"[0.497039258480072, 0.47125619649887085, 0.4188598394393921]","[0.29084113240242004, 0.28342172503471375, 0.2908269166946411]"
7kcv3ah4,trembling-imp-1263,acoustic_guitar,mixing_bowl,borzoi,2eGS2DhfjNLMCg3u7xSBst_10.pth,10,0.7417852878570557,0.7988764047622681,"[0.5301650166511536, 0.4827304780483246, 0.4275822043418884]","[0.3108533024787903, 0.30877092480659485, 0.3214879333972931]"
7kcv3ah4,trembling-imp-1263,acoustic_guitar,mixing_bowl,borzoi,2eGS2DhfjNLMCg3u7xSBst_65.pth,65,0.7676962018013,0.8146067261695862,"[0.5301650166511536, 0.4827304780483246, 0.4275822043418884]","[0.3108533024787903, 0.30877092480659485, 0.3214879333972931]"
yi4y75hf,forlorn-raven-1262,ruddy_turnstone,pug,strawberry,fB936aA2c7j992T4W44wvY_18.pth,18,0.8205685615539551,0.7518518567085266,"[0.5453212857246399, 0.45757097005844116, 0.4123167395591736]","[0.26783645153045654, 0.2759788930416107, 0.28574076294898987]"
yi4y75hf,forlorn-raven-1262,ruddy_turnstone,pug,strawberry,fB936aA2c7j992T4W44wvY_24.pth,24,0.3350158929824829,0.9074074029922484,"[0.5453212857246399, 0.45757097005844116, 0.4123167395591736]","[0.26783645153045654, 0.2759788930416107, 0.28574076294898987]"
j1tqhot2,vacant-omen-1261,trombone,strawberry,necklace,Bp6nx5TjaY5m2cFhZLnSfE_16.pth,16,0.5183045268058777,0.8387096524238586,"[0.577482283115387, 0.47900357842445374, 0.4388965964317322]","[0.3098665773868561, 0.3256758749485016, 0.3344118595123291]"
j1tqhot2,vacant-omen-1261,trombone,strawberry,necklace,Bp6nx5TjaY5m2cFhZLnSfE_56.pth,56,0.5505615472793579,0.8476084470748901,"[0.577482283115387, 0.47900357842445374, 0.4388965964317322]","[0.3098665773868561, 0.3256758749485016, 0.3344118595123291]"
sqc0ax65,lurking-werewolf-1260,trombone,mixing_bowl,chimpanzee,EPBvJ96NVkYT4ihEhBxHgp_18.pth,18,0.5964518785476685,0.8455555438995361,"[0.49654147028923035, 0.4704914093017578, 0.42756980657577515]","[0.30780115723609924, 0.30564457178115845, 0.30844926834106445]"
sqc0ax65,lurking-werewolf-1260,trombone,mixing_bowl,chimpanzee,EPBvJ96NVkYT4ihEhBxHgp_35.pth,35,0.6777933239936829,0.8566666841506958,"[0.49654147028923035, 0.4704914093017578, 0.42756980657577515]","[0.30780115723609924, 0.30564457178115845, 0.30844926834106445]"
c58w86os,dire-bat-1259,dock,black_and_gold_garden_spider,sea_slug,9jJvvyb8sQowB9xdKmXH7G_12.pth,12,0.37588900327682495,0.9121951460838318,"[0.4396464228630066, 0.42753317952156067, 0.35871610045433044]","[0.26407110691070557, 0.2554122507572174, 0.2698347568511963]"
c58w86os,dire-bat-1259,dock,black_and_gold_garden_spider,sea_slug,9jJvvyb8sQowB9xdKmXH7G_52.pth,52,0.3440775573253631,0.9329268336296082,"[0.4396464228630066, 0.42753317952156067, 0.35871610045433044]","[0.26407110691070557, 0.2554122507572174, 0.2698347568511963]"
hd1uantx,macabre-darkness-1258,bolete,chimpanzee,paddle,Z6yi5xV8eJxQGGsfPjRWtv_18.pth,18,13.110148429870605,0.38235294818878174,"[0.44710367918014526, 0.4371638298034668, 0.3773021697998047]","[0.26729872822761536, 0.2586301565170288, 0.26404115557670593]"
hd1uantx,macabre-darkness-1258,bolete,chimpanzee,paddle,Z6yi5xV8eJxQGGsfPjRWtv_38.pth,38,0.7371172308921814,0.8423529267311096,"[0.44710367918014526, 0.4371638298034668, 0.3773021697998047]","[0.26729872822761536, 0.2586301565170288, 0.26404115557670593]"
uj23vgvx,endless-witch-1257,planetarium,vacuum,police_van,EM3qm73e6GJuzAE3Gnux9f_16.pth,16,0.3408764898777008,0.8885905742645264,"[0.5143678784370422, 0.5111985206604004, 0.501071035861969]","[0.3108001947402954, 0.3090730607509613, 0.32338541746139526]"
uj23vgvx,endless-witch-1257,planetarium,vacuum,police_van,EM3qm73e6GJuzAE3Gnux9f_41.pth,41,0.4702107906341553,0.8818792104721069,"[0.5143678784370422, 0.5111985206604004, 0.501071035861969]","[0.3108001947402954, 0.3090730607509613, 0.32338541746139526]"
h5t90aze,tenebrous-orb-1256,barn_spider,american_lobster,otterhound,oXcLhJEyXwoTWwnmPtZmVZ_13.pth,13,0.7940327525138855,0.8211920261383057,"[0.5101005434989929, 0.4341016113758087, 0.37160903215408325]","[0.2859947383403778, 0.2760626971721649, 0.28450122475624084]"
h5t90aze,tenebrous-orb-1256,barn_spider,american_lobster,otterhound,oXcLhJEyXwoTWwnmPtZmVZ_55.pth,55,0.7753735780715942,0.8322295546531677,"[0.5101005434989929, 0.4341016113758087, 0.37160903215408325]","[0.2859947383403778, 0.2760626971721649, 0.28450122475624084]"
to4zvop3,strange-spirit-1255,necklace,barometer,tow_truck,jWgjXd32hejMv5c3c7A9EY_16.pth,16,0.5961120128631592,0.8010973930358887,"[0.5515417456626892, 0.5235216617584229, 0.4962042570114136]","[0.288425087928772, 0.29302674531936646, 0.3058497905731201]"
to4zvop3,strange-spirit-1255,necklace,barometer,tow_truck,jWgjXd32hejMv5c3c7A9EY_50.pth,50,0.5152684450149536,0.8641975522041321,"[0.5515417456626892, 0.5235216617584229, 0.4962042570114136]","[0.288425087928772, 0.29302674531936646, 0.3058497905731201]"
buhzk9rf,endless-force-1254,sewing_machine,mud_turtle,ruddy_turnstone,DhZLGU8h9zopbeoCUv9yE7_14.pth,14,0.5073206424713135,0.8335260152816772,"[0.5128810405731201, 0.48714199662208557, 0.4456203281879425]","[0.26764434576034546, 0.267354279756546, 0.28177958726882935]"
buhzk9rf,endless-force-1254,sewing_machine,mud_turtle,ruddy_turnstone,DhZLGU8h9zopbeoCUv9yE7_47.pth,47,0.3658843040466308,0.8959537744522095,"[0.5128810405731201, 0.48714199662208557, 0.4456203281879425]","[0.26764434576034546, 0.267354279756546, 0.28177958726882935]"
0zzmgwef,possessed-whisper-1253,strawberry,tow_truck,police_van,nGx8Dg6WnGbHPKaYYVmqSi_16.pth,16,2.7099058628082275,0.6532156467437744,"[0.5146268010139465, 0.4349689185619354, 0.40254130959510803]","[0.2895715832710266, 0.29207825660705566, 0.3021202087402344]"
0zzmgwef,possessed-whisper-1253,strawberry,tow_truck,police_van,nGx8Dg6WnGbHPKaYYVmqSi_52.pth,52,0.6301736831665039,0.8423707485198975,"[0.5146268010139465, 0.4349689185619354, 0.40254130959510803]","[0.2895715832710266, 0.29207825660705566, 0.3021202087402344]"
219r86cc,forsaken-void-1252,breakwater,paddle,carpenter's_kit,RBVcZcRisKigsMSKkuRF7Z_18.pth,18,1.1634687185287476,0.7793295979499817,"[0.509182333946228, 0.5138211250305176, 0.5118502378463745]","[0.2834230661392212, 0.2779932916164398, 0.29646122455596924]"
219r86cc,forsaken-void-1252,breakwater,paddle,carpenter's_kit,RBVcZcRisKigsMSKkuRF7Z_61.pth,61,0.9609969854354858,0.8351955413818359,"[0.509182333946228, 0.5138211250305176, 0.5118502378463745]","[0.2834230661392212, 0.2779932916164398, 0.29646122455596924]"
3h9ajovo,ethereal-echo-1251,siamese_cat,tow_truck,sea_slug,ccch2S6UHki7vMNpCFkwKG_17.pth,17,0.3429250419139862,0.9025787711143494,"[0.4623746871948242, 0.42661720514297485, 0.37900665402412415]","[0.27823784947395325, 0.2706553339958191, 0.2788023054599762]"
3h9ajovo,ethereal-echo-1251,siamese_cat,tow_truck,sea_slug,ccch2S6UHki7vMNpCFkwKG_29.pth,29,0.4305773377418518,0.8968481421470642,"[0.4623746871948242, 0.42661720514297485, 0.37900665402412415]","[0.27823784947395325, 0.2706553339958191, 0.2788023054599762]"
dhfg39sg,dreadful-shroud-1250,chimpanzee,breakwater,ant,EJgRgUURDSWmTZFMhpNJht_15.pth,15,0.5326036214828491,0.8550561666488647,"[0.47859060764312744, 0.481575608253479, 0.4299575686454773]","[0.262409508228302, 0.25655922293663025, 0.27307167649269104]"
dhfg39sg,dreadful-shroud-1250,chimpanzee,breakwater,ant,EJgRgUURDSWmTZFMhpNJht_24.pth,24,0.7707222700119019,0.8258426785469055,"[0.47859060764312744, 0.481575608253479, 0.4299575686454773]","[0.262409508228302, 0.25655922293663025, 0.27307167649269104]"
424iwzrv,toxic-fantasy-1248,necklace,trombone,dock,DrMqoFtCaNszUyjVUQ7GjD_11.pth,11,0.5664950609207153,0.8258064389228821,"[0.5366778373718262, 0.5100456476211548, 0.49205002188682556]","[0.31301209330558777, 0.31376662850379944, 0.32402417063713074]"
