run_id,run_name,creation_time,state,artifacts,_runtime,_step,_timestamp,_wandb,epoch,train_loss,trainer/global_step,val_loss,class1,class2,class3,distance_score,score,seed,early_epoch,max_epoch,store_weight,optimizer,status,val_loss_at_early_epoch
w7025g0t,visionary-spaceship-130,2025-09-09T19:09:47Z,finished,"dfuPA6js3BYrkQcxvM7fUf_17:v0, dfuPA6js3BYrkQcxvM7fUf_110:v0, run-w7025g0t-history:v0",296,126,1757445282.285619,{'runtime': 296},109,0.0,879,0.0,water_buffalo,American_chameleon,Australian_terrier,0.0716727716727716,0.2465,7869,18,110,True,Adam,-,0.0
ru971rpv,laced-fire-131,2025-09-09T19:15:06Z,finished,"AvXbiaBimU2bHLx9bvxYhc_20:v0, AvXbiaBimU2bHLx9bvxYhc_101:v0",327,134,1757445631.9027238,{'runtime': 327},100,0.1761475205421447,1716,0.4084801971912384,maillot,spaghetti_squash,dome,0.061574074074074,0.1572,6439,21,101,True,Adam,-,0.2038419395685196
f1fbqggg,comic-spaceship-132,2025-09-09T19:21:08Z,finished,"3HCw9aF9Cm5rZ7KCqh6nWa_15:v0, 3HCw9aF9Cm5rZ7KCqh6nWa_109:v0",460,179,1757446127.1136937,{'runtime': 460},108,0.0001089480138034,3596,0.6756262183189392,broccoli,limousine,coffee_mug,0.0763888888888888,0.1802,7892,16,109,True,Adam,-,0.649267315864563
xtoshipi,dulcet-morning-133,2025-09-09T19:29:19Z,finished,"aJ3BVF4NWTrQQGAgDYBb7U_16:v0, aJ3BVF4NWTrQQGAgDYBb7U_126:v0",464,188,1757446622.5290403,{'runtime': 464},125,0.0515794642269611,3149,0.8426628708839417,oil_filter,mask,marmot,0.0954822954822954,0.1536,6863,17,126,True,Adam,-,1.578701376914978
rbt4j8yy,brisk-moon-134,2025-09-09T19:37:26Z,finished,"3owvHVMaoWgXmMojKE93Wd_14:v0, 3owvHVMaoWgXmMojKE93Wd_103:v0, run-rbt4j8yy-history:v0",286,128,1757446931.3207936,{'runtime': 286},102,6.794801720388932e-06,1338,1.1496609658934176e-05,odometer,Windsor_tie,Scotch_terrier,0.0673076923076923,0.101,7916,15,103,True,SGD,-,5.4867068683961406e-05
asdrfi1d,unique-sunset-135,2025-09-09T19:42:43Z,finished,"eoD53aHNFRLmfdyaTYEKhe_18:v0, eoD53aHNFRLmfdyaTYEKhe_87:v0",323,134,1757447285.6673713,{'runtime': 323},86,0.0881294906139373,2435,0.5590087175369263,ladle,admiral,park_bench,0.0741887398234147,0.0787,8529,19,87,True,SGD,-,0.6277652382850647
prfrs3hz,fresh-blaze-136,2025-09-09T19:48:42Z,finished,"NoaVr9YamUbw4WEem7Q8Ps_14:v0, NoaVr9YamUbw4WEem7Q8Ps_115:v0",465,189,1757447786.4243104,{'runtime': 465},114,0.0663622841238975,3794,0.6269057989120483,quill,sea_slug,odometer,0.0793650793650793,0.0964,878,15,115,True,SGD,-,0.7075518369674683
12755l05,crimson-glitter-137,2025-09-09T19:56:49Z,finished,"jBbUvF2NNC2y2cH6iaCmvi_21:v0, jBbUvF2NNC2y2cH6iaCmvi_100:v0",282,127,1757448091.5226996,{'runtime': 282},99,0.0018442925065755,1399,0.3549388945102691,long-horned_beetle,Ibizan_hound,hamster,0.0951178451178451,0.2888,9268,22,100,True,SGD,-,0.3536621630191803
2fhbz7zf,easy-snowball-138,2025-09-09T20:02:05Z,finished,"CUFwHQhSPamb7DSLqVC95R_14:v0, CUFwHQhSPamb7DSLqVC95R_113:v0",432,170,1757448556.3662355,{'runtime': 432},112,0.0012090142117813,2937,0.9415611028671264,cock,mask,howler_monkey,0.0637362637362637,0.2244,4887,15,113,True,Adam,-,0.5939450860023499
0rxa82ki,unique-armadillo-139,2025-09-09T20:09:47Z,finished,"M2xgq77mmDYg3mj3zLgnY3_14:v0, M2xgq77mmDYg3mj3zLgnY3_115:v0",429,171,1757449015.5727737,{'runtime': 429},114,3.665670647023944e-06,2874,0.3502756953239441,web_site,maillot,red_wine,0.0719696969696969,0.0904,4859,15,115,True,Adam,-,0.519139289855957
cz802y4r,pleasant-puddle-140,2025-09-09T20:17:27Z,finished,"NSiBkj3qDqFGax3AyQB5Vo_15:v0, NSiBkj3qDqFGax3AyQB5Vo_85:v0",295,126,1757449341.4691255,{'runtime': 295},84,0.0052213938906788,2124,0.7576537132263184,swimming_trunks,typewriter_keyboard,bib,0.112037037037037,0.1729,6331,16,85,True,SGD,-,0.7341591715812683
4zqemsgf,faithful-plant-141,2025-09-09T20:22:50Z,finished,"iqkwLbPysQAUK4PZwVFmvV_15:v0, iqkwLbPysQAUK4PZwVFmvV_120:v0",415,167,1757449783.7809305,{'runtime': 415},119,0.7834199070930481,2399,1.285802125930786,kit_fox,rock_crab,buckeye,0.0593739250085999,0.2126,8571,16,120,True,Adam,-,1.1161249876022339
pp15lgeu,daily-plant-142,2025-09-09T20:30:09Z,finished,"4S9fZJEzmB9wLQA3haYFqf_19:v0, 4S9fZJEzmB9wLQA3haYFqf_113:v0",346,152,1757450155.1714013,{'runtime': 346},112,0.0118502806872129,2033,1.464863419532776,tailed_frog,whippet,Appenzeller,0.109006734006734,0.0985,8684,20,113,True,SGD,-,2.2405121326446533
bbc7en74,misunderstood-planet-143,2025-09-09T20:36:25Z,finished,"Po4Y99KMBtAWxFcu3CR5Dg_20:v0, Po4Y99KMBtAWxFcu3CR5Dg_90:v0",339,134,1757450523.3818872,{'runtime': 339},89,0.0005262389895506,2249,0.8537994027137756,saltshaker,plane,burrito,0.076750700280112,0.1873,7208,21,90,True,Adam,-,1.3392211198806763
r87w6rhe,charmed-microwave-144,2025-09-09T20:42:37Z,finished,"jergcm46KH7pmCTDdBzd6B_18:v0, jergcm46KH7pmCTDdBzd6B_104:v0",397,165,1757450954.0583005,{'runtime': 397},103,0.0021347044967114,3119,0.6736103296279907,mosquito_net,chain,dining_table,0.0763888888888889,0.0824,5276,19,104,True,SGD,-,0.7358671426773071
5suilr51,hearty-cherry-145,2025-09-09T20:49:40Z,finished,"7vVYG6jA4MyRDmWxzpnBEf_14:v0, 7vVYG6jA4MyRDmWxzpnBEf_103:v0",334,132,1757451312.9198716,{'runtime': 334},102,3.1718798709334806e-05,1544,1.124933838844299,aircraft_carrier,Newfoundland,submarine,0.1293650793650793,0.1427,2062,15,103,True,Adam,-,1.204415202140808
slu8okzc,denim-night-146,2025-09-09T20:55:43Z,finished,"dnAefztxJnTkmBEFiy6Vm6_14:v0, dnAefztxJnTkmBEFiy6Vm6_100:v0",324,141,1757451666.1942384,{'runtime': 324},99,0.0387309305369854,2099,0.8197913765907288,burrito,hair_slide,tennis_ball,0.0763888888888888,0.1416,64,15,100,True,SGD,-,1.4766244888305664
mpnp3drd,swept-energy-147,2025-09-09T21:01:31Z,finished,"oNFGxodZu4jt7Mx8AEdMtL_16:v0, oNFGxodZu4jt7Mx8AEdMtL_113:v0",330,148,1757452020.547948,{'runtime': 330},112,0.0095861032605171,1807,5.746989727020264,ram,Norfolk_terrier,handkerchief,0.083511396011396,0.1364,8006,17,113,True,SGD,-,1.5470908880233765
z9bcuy44,ruby-smoke-148,2025-09-09T21:07:24Z,finished,"Xv77ecY2gmNYEJ3Dc64gBF_15:v0, Xv77ecY2gmNYEJ3Dc64gBF_121:v0",358,158,1757452402.438349,{'runtime': 358},120,0.002389560919255,1935,0.5505278706550598,axolotl,cardigan,West_Highland_white_terrier,0.0708333333333333,0.1796,2568,16,121,True,SGD,-,0.3988286554813385
ai5jyb6c,dazzling-donkey-149,2025-09-09T21:13:53Z,finished,"oR2w93iaibz99fkYLhKFL6_18:v0, oR2w93iaibz99fkYLhKFL6_100:v0",373,149,1757452805.0961862,{'runtime': 373},99,0.9572321176528932,2499,2.508809804916382,bottlecap,lighter,bathing_cap,0.09508547008547,0.1154,5463,19,100,True,Adam,-,1.0488777160644531
r2yhl0gl,peachy-sea-150,2025-09-09T21:20:37Z,finished,"gDjcw5X4jcmKLeXCjoNr2K_23:v0, gDjcw5X4jcmKLeXCjoNr2K_119:v0, run-r2yhl0gl-history:v0",416,179,1757453251.8501227,{'runtime': 416},118,0.009236566722393,3093,0.8960960507392883,hare,beagle,spatula,0.070485036119711,0.1964,2027,24,119,True,SGD,-,0.9284369349479675
wl40lv3p,gentle-sun-151,2025-09-09T21:28:02Z,finished,"h7gndwVbtBzCBBnC9qFxGV_19:v0, h7gndwVbtBzCBBnC9qFxGV_114:v0, run-wl40lv3p-history:v0",384,163,1757453665.4150355,{'runtime': 384},113,0.0015417234972119,2507,0.8279593586921692,rock_python,tennis_ball,car_wheel,0.0637199058251689,0.2043,2695,20,114,True,SGD,-,0.932942807674408
6kcf2rci,wandering-silence-152,2025-09-09T21:34:46Z,finished,"dv83pLtnP2kMkJem5zpdAf_20:v0, dv83pLtnP2kMkJem5zpdAf_103:v0, run-6kcf2rci-history:v0",264,122,1757453949.1859505,{'runtime': 264},102,9.707027857075443e-07,1029,1.4767593711439986e-05,American_Staffordshire_terrier,Model_T,rifle,0.0626780626780626,0.1703,9687,21,103,True,SGD,-,0.00016650148609187454
lc1s4xi4,graceful-glitter-153,2025-09-09T21:39:42Z,finished,"GfYTAyDfGPKusgyqBpzyBN_17:v0, GfYTAyDfGPKusgyqBpzyBN_102:v0, run-lc1s4xi4-history:v0",378,160,1757454359.599612,{'runtime': 378},101,0.0090714693069458,2957,0.6585643291473389,lotion,ladybug,red-backed_sandpiper,0.0702838827838827,0.1981,5258,18,102,True,SGD,-,0.6809837818145752
j6hgrwvz,eager-wind-154,2025-09-09T21:46:29Z,finished,"bosWacuEHdSfozncPTV5PK_20:v0, bosWacuEHdSfozncPTV5PK_82:v0, run-j6hgrwvz-history:v0",284,122,1757454673.0896924,{'runtime': 284},81,0.0106018222868442,2049,0.8783677220344543,lens_cap,platypus,saltshaker,0.0814814814814814,0.1612,5618,21,82,True,SGD,-,1.0337494611740112
13xxahfk,fluent-aardvark-155,2025-09-09T21:51:45Z,finished,"5QeXdQvKB33W5ebJmEzeuo_21:v0, 5QeXdQvKB33W5ebJmEzeuo_77:v0, run-13xxahfk-history:v0",311,120,1757455015.1215084,{'runtime': 311},76,0.1677943468093872,2232,0.2430951744318008,web_site,book_jacket,jean,0.1053030303030303,0.1892,6736,22,77,True,Adam,-,0.30243897438049316
oq7gpgwc,silvery-jazz-156,2025-09-09T21:57:24Z,finished,"L3JVShSYd2DLP6FATJgnn6_14:v0, L3JVShSYd2DLP6FATJgnn6_102:v0, run-oq7gpgwc-history:v0",331,143,1757455374.1850371,{'runtime': 331},101,0.0025595184415578,2141,0.3294473886489868,butcher_shop,cheetah,plate_rack,0.0693957115009746,0.1364,391,15,102,True,SGD,-,0.4389779269695282
egcsfpix,worthy-dew-157,2025-09-09T22:03:26Z,finished,"E3LRDQpkxCDSgnSW8dYGH7_19:v0, E3LRDQpkxCDSgnSW8dYGH7_87:v0, run-egcsfpix-history:v0",300,127,1757455705.5798593,{'runtime': 300},86,0.0008749280823394,2087,0.5639704465866089,lemon,macaw,apiary,0.0640522875816993,0.1454,5892,20,87,True,SGD,-,0.7561728954315186
fuztf15y,youthful-yogurt-158,2025-09-09T22:08:57Z,finished,"iqqr9WMok7aZMktY6ySJQw_21:v0, iqqr9WMok7aZMktY6ySJQw_99:v0, run-fuztf15y-history:v0",355,149,1757456092.080978,{'runtime': 355},98,0.0032450938597321,2573,0.4657907783985138,vacuum,cock,tench,0.051207729468599,0.109,3561,22,99,True,SGD,-,0.5054234862327576
59i9znjp,hopeful-salad-159,2025-09-09T22:15:19Z,finished,"Ttb3cuasprQBDYqSPYLDqt_18:v0, Ttb3cuasprQBDYqSPYLDqt_91:v0, run-59i9znjp-history:v0",319,128,1757456437.5277026,{'runtime': 319},90,0.0005530642811208,1910,0.8912443518638611,maze,stethoscope,banded_gecko,0.0869708994708994,0.1233,6184,19,91,True,Adam,-,0.4162012040615082
